  0.46830849	  0.30482634	 -0.82931783
 -0.94816027	  0.17863385	  0.26283464
 -0.50359637	 -0.85815821	  0.09977566
 -0.90067239	 -0.26649843	  0.34317319
  0.54133079	  0.33475890	  0.77129596
  0.17923434	  0.92182847	  0.34366747
  0.34579110	 -0.52122540	 -0.78022599
  0.70462320	  0.01499538	  0.70942321
 -0.71076076	  0.60004968	  0.36709606
 -0.01603689	  0.97042126	 -0.24088461
  0.55117386	  0.01224754	 -0.83430053
  0.74436625	 -0.51212210	  0.42854386
 -0.33972177	 -0.73360131	  0.58857304
  0.78908903	  0.56469838	 -0.24177312
  0.18717156	 -0.85227545	  0.48846020
  0.39885806	  0.90124771	  0.16930689
 -0.36688595	  0.77291176	  0.51768920
 -0.62238334	 -0.73398891	 -0.27184419
 -0.22226317	  0.97328294	 -0.05761423
  0.96331363	 -0.26777275	  0.01801662
  0.57987997	 -0.47149112	  0.66440601
 -0.11638975	 -0.58542073	 -0.80233160
  0.75112014	  0.26228516	  0.60582591
 -0.29693704	 -0.05402456	  0.95336758
 -0.70492672	 -0.70896572	  0.02111684
 -0.09593365	  0.88904246	  0.44766085
  0.89444274	  0.03682848	  0.44566337
  0.40515116	  0.58500276	  0.70258402
  0.80906775	 -0.33508331	 -0.48283388
  0.64420880	 -0.72536524	  0.24257017
  0.14060423	 -0.70559906	 -0.69452172
 -0.92289594	 -0.37878608	  0.06916790
  0.01220902	 -0.12583596	  0.99197593
  0.58459130	  0.71191189	 -0.38914583
  0.11335622	 -0.16992391	 -0.97891585
  0.26766578	  0.36595257	  0.89131013
 -0.64494942	 -0.55787156	 -0.52232133
 -0.16786249	 -0.13045576	 -0.97714046
  0.53173556	  0.52884448	 -0.66149891
 -0.82313380	 -0.54274406	 -0.16697196
  0.98580790	 -0.03361405	  0.16447762
 -0.95573082	 -0.23578680	 -0.17602040
  0.38842076	 -0.24628565	 -0.88795985
  0.34716589	 -0.42681053	  0.83505007
  0.84057682	  0.37994786	  0.38609614
  0.45419010	  0.08137423	  0.88718070
 -0.71697741	 -0.21796881	  0.66214272
 -0.56173432	  0.57447577	  0.59534204
 -0.08983589	  0.42921238	  0.89872479
 -0.55197051	  0.20439047	 -0.80842631
 -0.87066035	  0.45664095	  0.18283763
  0.07089318	 -0.45763501	  0.88630940
 -0.52771145	  0.80259935	  0.27812750
 -0.27400960	  0.66235229	 -0.69728630
 -0.10029305	 -0.87030480	  0.48219380
 -0.61103846	  0.32511362	  0.72175698
  0.49750729	 -0.86739427	  0.01066206
 -0.84727892	  0.51079679	 -0.14561961
  0.24694767	  0.55341744	 -0.79545332
  0.34063251	  0.88152540	 -0.32692882
  0.27270112	 -0.93436741	 -0.22932870
  0.18008424	  0.32096296	 -0.92981312
 -0.41983195	 -0.77378188	 -0.47434453
  0.77618206	 -0.23865473	  0.58359689
 -0.37919807	  0.87908965	 -0.28880826
  0.72374288	 -0.68756873	 -0.05869836
  0.74159987	  0.44740708	 -0.49985652
  0.21849562	  0.97351105	 -0.06734903
 -0.89094935	 -0.01837550	  0.45373075
  0.99009800	  0.07497412	 -0.11867957
 -0.15039749	 -0.78288935	 -0.60370925
 -0.90556689	  0.26580978	 -0.33059607
  0.28144133	 -0.16819844	  0.94472221
  0.01215379	  0.99190524	  0.12639729
 -0.74800491	  0.08703805	  0.65796127
  0.49349001	 -0.70619666	  0.50769467
 -0.01367267	 -0.70272280	  0.71133236
