 -0.62213281	  0.75209124	  0.21750755
  0.34760808	  0.37770450	  0.85820040
 -0.60138131	  0.59410554	  0.53420888
  0.12612265	 -0.06696831	 -0.98975165
  0.81960726	 -0.23405593	 -0.52293571
  0.76865521	  0.23635638	 -0.59439451
 -0.89725358	 -0.34765255	  0.27216486
 -0.99173718	 -0.09661508	  0.08439719
 -0.96379074	 -0.13402465	 -0.23053157
  0.71151905	 -0.04590090	  0.70116599
  0.23386041	  0.48655689	 -0.84176701
 -0.77234306	 -0.48539157	 -0.40973311
  0.83855641	 -0.44828798	  0.30961433
 -0.53146148	 -0.36549151	  0.76417580
  0.40303913	  0.11828332	 -0.90750676
 -0.22833705	  0.74959790	 -0.62126096
  0.73159335	  0.66737320	  0.13922710
 -0.16115985	 -0.15617331	 -0.97449341
 -0.60698841	  0.33515226	  0.72058173
  0.04649047	 -0.91446205	  0.40199229
 -0.09569647	 -0.24927078	  0.96369407
  0.76739701	  0.61881384	 -0.16784294
 -0.95419845	  0.22082351	  0.20184723
  0.46085502	 -0.88639925	  0.04369234
  0.86767665	 -0.49685772	 -0.01642048
 -0.91236960	 -0.03988448	  0.40741986
  0.53305701	  0.78407673	 -0.31792124
 -0.36688210	  0.78569429	  0.49807831
 -0.89022351	  0.13840612	 -0.43398830
 -0.50705626	 -0.58711314	 -0.63102466
  0.43447412	 -0.54823423	  0.71461281
  0.20712767	 -0.17663344	  0.96223633
 -0.08008726	 -0.72032004	  0.68900295
  0.91074473	  0.40490967	  0.08119236
 -0.15319514	  0.98112302	 -0.11802063
  0.25220924	  0.80836074	  0.53192425
 -0.60615901	  0.65404791	 -0.45254015
 -0.97384562	  0.19240865	 -0.12084544
 -0.42298644	 -0.65426796	  0.62690981
  0.34489386	 -0.53448181	 -0.77160704
  0.51035763	  0.85986784	 -0.01274327
  0.54210051	  0.75644986	  0.36593803
 -0.47777939	  0.26849739	 -0.83644247
 -0.30566485	 -0.92559158	 -0.22326942
  0.01606306	  0.99012270	  0.13928038
  0.84201342	  0.19456136	  0.50314937
  0.46454996	  0.05930494	  0.88355886
  0.13321857	 -0.49499371	  0.85862334
  0.37449076	 -0.22419711	 -0.89971791
  0.38506761	 -0.85219442	  0.35424230
  0.30654734	 -0.92512134	 -0.22400723
 -0.25592282	 -0.86334581	  0.43489945
 -0.10284179	  0.71266985	  0.69392020
 -0.05882153	  0.41017575	  0.91010762
  0.70609269	 -0.36846667	  0.60470276
  0.63486285	  0.30383701	  0.71037472
 -0.69346183	 -0.53124091	  0.48671737
 -0.65873622	  0.01339450	  0.75225473
  0.21448362	  0.96777680	 -0.13192744
  0.17601627	  0.61036011	  0.77232041
  0.80499092	 -0.49846748	 -0.32174491
 -0.03836470	  0.89758702	  0.43916476
  0.69331955	 -0.70794845	  0.13459938
