 -0.39776062	  0.91599794	 -0.05229014
 -0.13086185	 -0.84058669	  0.52563218
 -0.70700831	  0.58364727	  0.39936839
  0.94805090	  0.22267945	  0.22718575
  0.03703872	 -0.29344486	  0.95525821
 -0.56290285	 -0.63839032	 -0.52497445
 -0.46665580	  0.62996806	 -0.62078386
  0.45640700	 -0.21708537	 -0.86288272
  0.13254094	 -0.79060385	 -0.59781139
  0.17115404	  0.33179133	  0.92769650
 -0.66649158	  0.03233676	 -0.74481092
 -0.88991003	  0.41475435	 -0.18983934
 -0.92515376	 -0.01808255	  0.37916163
 -0.72237835	 -0.66973532	  0.17211660
 -0.55174815	 -0.40230480	  0.73056473
 -0.22326572	 -0.96999039	 -0.09628638
