 -0.33716751	 -0.82744692	  0.44905420
 -0.38758138	 -0.14059966	 -0.91105017
  0.26576986	 -0.95695900	 -0.11660125
  0.96176043	  0.16661661	  0.21738396
  0.55103224	 -0.60130188	  0.57861863
  0.98472644	 -0.17408992	  0.00255625
  0.51080712	 -0.44240172	 -0.73712740
 -0.26596446	 -0.70270855	 -0.65989666
  0.93446898	 -0.11844770	 -0.33576460
  0.54158445	  0.60118413	  0.58759164
 -0.69914234	  0.66243229	 -0.26904171
 -0.36052137	 -0.83865878	 -0.40825947
  0.36036106	  0.44599156	  0.81928715
 -0.80814728	  0.14484336	 -0.57089261
 -0.89770266	  0.39800487	  0.18900279
 -0.76733308	 -0.42888888	 -0.47671194
  0.03878955	  0.94250753	 -0.33192610
  0.23609432	 -0.94493662	  0.22661478
 -0.05733600	  0.60325357	 -0.79548583
  0.86277532	  0.46169325	  0.20605362
  0.41853472	 -0.14681207	 -0.89625605
  0.39160615	 -0.19051971	  0.90019268
  0.72563254	 -0.59172695	 -0.35116469
  0.45129853	 -0.81071201	  0.37292850
 -0.66573766	  0.18165459	  0.72373682
  0.90478211	  0.22485752	 -0.36167447
 -0.24785270	  0.66671008	  0.70289879
  0.47404567	  0.40159540	 -0.78358269
  0.00905863	  0.81875439	  0.57407246
  0.03263187	  0.57539297	  0.81722585
 -0.25548992	  0.76853792	 -0.58657852
 -0.60680972	  0.33156597	 -0.72238907
  0.12793616	 -0.02829341	  0.99137875
 -0.58159370	 -0.77229452	  0.25555811
 -0.62341246	 -0.29820540	 -0.72279350
  0.77979483	  0.52881542	 -0.33507354
 -0.51251575	  0.85624585	 -0.06458050
 -0.26820029	 -0.15162644	  0.95135589
 -0.31182491	 -0.93690898	  0.15800882
 -0.99133849	 -0.09816768	  0.08724164
 -0.52710267	  0.81426894	  0.24316428
  0.03842950	  0.80901344	 -0.58653254
 -0.56521897	 -0.61602834	  0.54866803
 -0.22596739	  0.40417933	  0.88632827
 -0.57459351	 -0.11921695	  0.80970959
  0.78471376	 -0.34854217	 -0.51258430
 -0.10742184	 -0.30523064	 -0.94620019
  0.72445315	  0.33794585	 -0.60079967
  0.27829675	 -0.85758922	 -0.43254093
 -0.12959271	  0.11011928	  0.98543365
 -0.51471796	  0.66366209	  0.54278730
 -0.28329072	 -0.65011528	  0.70505070
  0.84754400	  0.14435601	  0.51071569
  0.09301560	 -0.31300181	  0.94518674
  0.81334643	  0.02934550	 -0.58103909
 -0.91704257	 -0.38985961	  0.08391903
 -0.52976441	 -0.84543840	 -0.06770214
  0.63203640	 -0.00171892	  0.77493680
 -0.64577373	 -0.69892347	 -0.30737968
 -0.00823854	 -0.99974244	  0.02114651
  0.94428829	 -0.13518211	  0.30007569
 -0.88945282	  0.43312243	 -0.14587201
 -0.26199150	 -0.95229966	 -0.15647946
 -0.34094438	  0.49924841	 -0.79656008
 -0.18020219	 -0.42077573	  0.88908659
 -0.75045856	  0.65957192	  0.04215255
 -0.78967473	  0.42176586	 -0.44556412
 -0.00512671	 -0.95076021	 -0.30988504
 -0.75534440	 -0.65502366	  0.01997098
