  0.23533376	  0.97188596	  0.00746314
  0.50987186	  0.84057811	 -0.18291838
  0.68266534	 -0.09850435	 -0.72406141
 -0.04975180	  0.17566947	  0.98319123
  0.13178480	  0.43504597	  0.89071194
  0.20739727	 -0.84795560	 -0.48780906
  0.09705356	 -0.26864136	  0.95833837
  0.52080210	  0.84579375	  0.11575016
 -0.36760612	  0.63856061	  0.67609622
 -0.15336831	 -0.11170330	  0.98183529
  0.57476384	  0.06634906	  0.81562512
  0.52745488	  0.72873202	  0.43673904
 -0.87863184	 -0.06941524	  0.47242737
  0.91505718	  0.39720136	  0.07001023
 -0.94599227	  0.29543477	 -0.13348006
 -0.59206156	 -0.66552622	  0.45446448
  0.04659148	 -0.66316071	 -0.74702550
  0.65862938	 -0.49358116	 -0.56796565
  0.33981318	 -0.46498127	  0.81750805
  0.53007600	  0.47517415	 -0.70230261
  0.33180778	  0.83395770	 -0.44092873
  0.82449839	 -0.56466186	  0.03686989
 -0.91162458	 -0.22569895	 -0.34351217
 -0.46270386	  0.78374502	 -0.41430529
  0.57907404	 -0.55629889	  0.59599061
 -0.93429636	  0.08794797	 -0.34547860
 -0.12311782	  0.99123125	 -0.04798547
  0.74391185	  0.65688802	  0.12285479
 -0.02308552	  0.56614807	 -0.82398023
 -0.74797908	 -0.24644727	 -0.61627189
 -0.51131222	  0.35429684	  0.78296460
  0.92584440	 -0.33335555	 -0.17800624
  0.18333726	 -0.91539313	  0.35838927
  0.79397049	 -0.06676141	  0.60427955
  0.81331046	 -0.38763201	  0.43389805
 -0.26219328	  0.71522853	 -0.64784476
  0.62293164	 -0.77789944	 -0.08263554
 -0.76548024	  0.57279456	  0.29316614
  0.47251095	  0.17284192	 -0.86421008
  0.99570784	  0.06222866	  0.06850911
 -0.70250643	  0.65318261	 -0.28255477
 -0.43786691	  0.89021141	 -0.12568301
  0.33756404	 -0.92163928	 -0.19139372
 -0.97746232	  0.04528015	  0.20619682
 -0.77002739	 -0.50639632	 -0.38809868
 -0.62671204	  0.28495352	 -0.72528168
 -0.28001778	 -0.65853046	  0.69851820
 -0.57323688	 -0.49901503	 -0.64991036
 -0.02850956	 -0.81383886	  0.58039084
 -0.77044520	 -0.61161096	  0.17985056
  0.24186285	  0.39985646	 -0.88409116
 -0.30405567	 -0.64924032	 -0.69716365
  0.38974179	 -0.16687459	  0.90567887
 -0.41446258	 -0.32712808	 -0.84923966
 -0.93566763	 -0.28373871	  0.20980571
  0.12070748	  0.95612483	 -0.26693635
 -0.70736420	 -0.21732345	  0.67261164
  0.01194242	 -0.96923921	 -0.24583068
 -0.83870576	  0.25129267	  0.48314039
 -0.29552608	 -0.89899545	 -0.32322055
 -0.21077597	  0.42359442	  0.88098880
 -0.51514610	  0.75491248	  0.40587147
  0.10889283	  0.83321751	  0.54211709
  0.23034792	  0.08218589	  0.96963154
 -0.37889370	  0.11592915	  0.91815031
  0.79055125	  0.42088220	 -0.44484479
