  0.56164747	  0.76769312	  0.30854399
 -0.62612921	  0.68887186	  0.36526397
 -0.84357902	 -0.52645172	 -0.10593875
 -0.32373760	 -0.94613416	 -0.00491109
  0.83580378	  0.42984549	 -0.34156242
  0.17802533	  0.89136080	  0.41687277
  0.87076090	 -0.38408444	 -0.30700913
  0.78940570	 -0.61239842	  0.04250670
 -0.82370728	  0.38722001	 -0.41420645
  0.91777794	  0.05987182	  0.39255448
  0.48715346	  0.73395237	 -0.47328155
 -0.00279646	 -0.67657462	 -0.73636877
  0.19620252	  0.34048578	  0.91955098
 -0.14042875	  0.41856939	 -0.89726219
  0.57045719	  0.25903330	  0.77941025
  0.40906866	  0.62516602	  0.66470315
  0.98176696	  0.18937587	  0.01644431
  0.97125321	 -0.22710493	  0.07134817
 -0.22038165	  0.74126448	 -0.63400229
 -0.68170682	  0.31177318	  0.66187106
 -0.26549783	 -0.32746583	  0.90679492
  0.22014735	 -0.33984398	 -0.91435289
  0.46392618	 -0.02663616	 -0.88547333
  0.94746098	  0.00106371	 -0.31986960
 -0.02316670	 -0.01429794	  0.99962937
 -0.71647804	  0.10212771	 -0.69009358
 -0.06344390	  0.99501609	  0.07692756
  0.40679302	 -0.59814483	 -0.69046520
  0.51883058	 -0.46088417	  0.72000043
 -0.76386989	 -0.09018499	  0.63903792
 -0.37200626	  0.08065953	 -0.92471908
  0.58232349	  0.42766961	 -0.69137403
  0.76646695	  0.42395624	  0.48248266
  0.64266367	  0.75472335	 -0.13181836
 -0.14532452	 -0.92091388	  0.36166062
 -0.24028642	  0.92886765	 -0.28189951
  0.24204175	 -0.87245596	 -0.42454256
 -0.47789510	  0.87741030	  0.04204085
 -0.16628279	 -0.67703227	  0.71692213
 -0.57914044	  0.71986688	 -0.38260687
